addressID,address1,city,state,zip
328411,653 Stratton Arlington Road,Stratton,VT,05360
965564,1701 Foster Avenue,Panama City,FL,32405
112379,1013 Balboa Avenue,Capitola,CA,95010
121443,115 Home Avenue,Burlington,VT,05401
355708,1250 Pram Place,Annapolis,MD,21403
836961,21402 Caribbean Lane,Panama City Beach,FL,32413
272372,1478 Sharps Point Road,Annapolis,MD,21409
165364,7034 West John Garrison Road,Fayetteville,AR,72704
831357,733 East DeRenne Avenue,Savannah,GA,31405
488516,817 25th Street Northwest,Washington,DC,20037
940170,6754 Field Street,Arvada,CO,80004
664735,1819 14th Avenue,Nashville,TN,37208
292332,106 Varnum Street Northwest,Washington,DC,20011
442166,19091 Northeast 23rd Street,Harrah,OK,73045
229808,13531 West 72nd Drive,Arvada,CO,80005
114411,800 California 116,Sebastopol,CA,95472
432385,3100 Don Juan Court,Montgomery,AL,36110
977746,49 West Street,Bolton,VT,05676
231143,6208 Ingalls Street,Arvada,CO,80003
697983,208 Waterford Drive,Lynn Haven,FL,32444
702483,6821 Northwest 25th Street,Bethany,OK,73008
290375,894 Windmill Park Lane,Mountain View,CA,94043
344170,6401 Green Meadow Lane,Oklahoma City,OK,73132
384794,2622 Martin Luther King Junior Boulevard,Fayetteville,AR,72704
716787,158 Euclid Avenue,San Leandro,CA,94577
199574,232 Maine Avenue,Panama City,FL,32401
400942,1810 Orchard Place,Anchorage,AK,99502
809858,8378 Cole Street,Arvada,CO,80005
639287,145 Saint John Street,Manchester,CT,06040
963955,1815 Grove Hill Lane,Montgomery,AL,36106
238421,347 Brewer Drive,Nashville,TN,37211
731261,29104 Quartz Lane,Tollhouse,CA,93667
305650,8202 4 Winds Drive,Lyndon,KY,40222
127220,190 High Street,Medford,MA,02155
763203,981 Groton Long Point Road,Groton,CT,06340
993740,20000 North 57th Avenue,Glendale,AZ,85308
591851,565 Amber Isle,Alameda,CA,94501
468553,2169 Barre Road,Hubbardston,MA,01452
428827,305 Brookside Court,Manchester,CT,06042
456243,8 Chestnut Street,Winchester,MA,01890
702672,188 River Road,Essex,VT,05452
563715,10 Tel Road,Woodford,VT,05201
445484,4125 Cobia Street,Panama City,FL,32408
627121,6611 5th Street Northwest,Washington,DC,20012
348709,4500 Margalo Avenue,Bakersfield,CA,93313
152281,162 Wells Street,Manchester,CT,06040
384689,465 Humboldt Way,Livermore,CA,94551
307860,4728 Rockland Trail,Nashville,TN,37013
772832,932 Northwest 20th Street,Moore,OK,73160
737914,1265 Xavier Avenue,Hayward,CA,94545
165781,3301 Old Muldoon Road,Anchorage,AK,99504
158250,4725 Royal Oak Drive,Oklahoma City,OK,73135
159602,1007 Ash Street,Louisville,KY,40217
646934,8467 Chase Drive,Arvada,CO,80003
372558,6451 West Bell Road,Glendale,AZ,85308
763549,5788 Cane Ridge Road,Nashville,TN,37013
167849,185 Woodlawn Road,Burlington,VT,05408
498949,2311 West Lawson Street,Fayetteville,AR,72703
898018,915 Heath Drive,Montgomery,AL,36108
957273,6739 Taft Court,Arvada,CO,80004
872204,6518 Dolphin Court,Glen Burnie,MD,21061
365018,809 Blue Ridge Drive,Edmond,OK,73003
734441,355 Gillette Road,Nashville,TN,37211
116397,20375 Wisteria Street,Castro Valley,CA,94546
977878,6342 Kendall Street,Arvada,CO,80003
391894,3526 Sutton Loop,Fremont,CA,94536
146534,7622 Vance Drive,Arvada,CO,80003
604850,3302 Woodland Park Drive,Anchorage,AK,99517
338666,6057 Griffith Avenue,Linda,CA,95901
575397,2203 West 24th Street,Panama City,FL,32405
238346,5725 Medallion Court,Castro Valley,CA,94552
282986,2027 North Shannon Drive,Fayetteville,AR,72703
831664,2505 Southwest 43rd Street,Oklahoma City,OK,73119
246285,208 Timrod Road,Manchester,CT,06040
941837,11 Rosewood Lane,Essex,VT,05452
802914,6473 Zephyr Street,Arvada,CO,80004
969814,2 Misty Marsh Drive,Savannah,GA,31419
851273,6086 Kennedy Drive,Fayetteville,AR,72704
686343,8716 Astrid Avenue,Louisville,KY,40228
770578,8380 Lockwood Road,Pasadena,MD,21122
894871,6007 Yarrow Street,Arvada,CO,80004
314104,425 Buckhalter Road,Savannah,GA,31405
272107,910 Arlington Terrace,Fayetteville,AR,72701
277699,8432 West 78th Circle,Arvada,CO,80005
636383,8800 Northwest 92nd Street,Oklahoma City,OK,73132
926226,1403 12th Street Northwest,Washington,DC,20005
382581,276 Adams Street,Quincy,MA,02169
281655,8401 Pinewood Drive,Oklahoma City,OK,73135
155443,143 Main Street,Manchester,CT,06042
136887,8010 Holland Court,Arvada,CO,80005
257159,1217 Bay Street,Tybee Island,GA,31328
516107,169 Wachusett Street,Holden,MA,01520
399440,2130 Winona Avenue,Montgomery,AL,36107
409453,607 Trails End Road,Manchester,CT,06042
467714,4709 Blagden Terrace Northwest,Washington,DC,20011
419127,5397 Wentworth Avenue,Oakland,CA,94601
879002,4423 Lilac Avenue,Savannah,GA,31404
810298,2334 Nantucket Drive,Crofton,MD,21114
323093,12 Kane Road,Manchester,CT,06040
568387,905 Richardson Vista Road,Anchorage,AK,99501
841577,1257 John Street,Nashville,TN,37210
348073,2433 Southwest 36th Street,Oklahoma City,OK,73109
143766,223 Main Street,Nashville,TN,37213
651604,6214 Herzog Street,Oakland,CA,94608
824902,4503 North Council Road,Bethany,OK,73008
118115,6748 West San Juan Avenue,Glendale,AZ,85303
512887,1840 Nobel Place,Louisville,KY,40216
890724,565 North Lakeshore Drive,Panama City Beach,FL,32413
573078,73 Lower Main Street,Morristown,VT,05661
704426,2577 East Wyman Road,Fayetteville,AR,72701
404258,149 Lenox Street,Manchester,CT,06040
493678,3820 North Peniel Avenue,Bethany,OK,73008
916454,86 Pine Street,Cambridge,MA,02139
869321,301 Willow Way,Lynn Haven,FL,32444
809327,17 Gregory Street,Middleton,MA,01949
281897,4385 Wares Ferry Road,Montgomery,AL,36109
163535,1809 U.S. 80,Savannah,GA,31408
735262,19416 Barclay Road,Castro Valley,CA,94546
981475,17109 Guava Avenue,Panama City Beach,FL,32413
755340,1026 Orchard Avenue,Louisville,KY,40213
428685,10406 Sunlight Lane,Louisville,KY,40272
692539,1247 West Mount Comfort Road,Fayetteville,AR,72703
252524,1732 27th Avenue,Oakland,CA,94601
488184,222 Holiday Circle,Savannah,GA,31419
750508,5024 West Christy Drive,Glendale,AZ,85304
316522,6716 South Mariposa Lane,Dublin,CA,94568
783910,105 Gilmore Street,Glen Burnie,MD,21061
603794,435 Benita Drive,Nashville,TN,37211
249305,10774 West 54th Lane,Arvada,CO,80002
679805,1320 Huffman Park Drive,Anchorage,AK,99515
244061,121 Mills Run Drive,Savannah,GA,31405
885141,1054 Overton Lea Road,Nashville,TN,37220
505665,1001 6th Street Northwest,Washington,DC,20001
784099,5631 West Colter Street,Glendale,AZ,85301
941803,50 Winthrop Avenue,Lawrence,MA,01843
460050,77 Gerald Drive,Manchester,CT,06040
788650,204 North Holt Street,Montgomery,AL,36104
730632,523 10th Street,Greeley,CO,80631
281193,1430 East Audubon Road,Montgomery,AL,36111
448518,629 Cutter Court,Annapolis,MD,21401
898971,2505 Walker Lane,Nashville,TN,37207
729389,189 Danforth Street,Framingham,MA,01701
962623,3819 Vineyard Avenue,Pleasanton,CA,94566
247323,4235 Phelan Court,Montgomery,AL,36116
799272,57413 Taku Avenue,Homer,AK,99603
103643,2927 Leatherwood Drive,Nashville,TN,37214
972175,58 North Cove Road,Burlington,VT,05408
635123,16910 Alpine Drive,Pioneer,CA,95666
110016,249 Yellow Leaf Circle,Anchorage,AK,99504
293920,7187 Holland Court,Arvada,CO,80005
471904,78 School Street,Woburn,MA,01801
518894,6617 North 59th Avenue,Glendale,AZ,85301
387531,4540 Phyllis Court,Livermore,CA,94550
624124,7111 North 75th Avenue,Glendale,AZ,85303
317030,1401 Cordova Street,Anchorage,AK,99501
352626,49548 Road 200,O Neals,CA,93645
751972,601 Farragut Place Northeast,Washington,DC,20017
745454,8040 Cranberry Street,Anchorage,AK,99502
263212,257 Broadway,Lynn,MA,01904
142266,6221 West Wethersfield Road,Glendale,AZ,85304
293664,1622 Edgar D Nixon Avenue,Montgomery,AL,36104
529962,5921 Ashwood Bluff Drive,Louisville,KY,40207
330056,2604 13th Street,Savannah,GA,31408
746198,19 Heritage,Oakland,CA,94605
551823,620 Oakland Avenue,Fayetteville,AR,72701
123806,6145 East Castro Valley Boulevard,Castro Valley,CA,94552
184250,644 West Maple Street,Fayetteville,AR,72701
915281,3365 Wyndham Drive,Fremont,CA,94536
272580,4672 A Street Southeast,Washington,DC,20019
447965,211 West Oak Street,Louisville,KY,40203
378630,5801 South Watterson Trail,Louisville,KY,40291
102401,6069 Jay Street,Arvada,CO,80003
700361,16896 West 85th Lane,Arvada,CO,80007
202119,3027 Badger Drive,Pleasanton,CA,94566
699637,10340 West 62nd Place,Arvada,CO,80004
483295,9506 Civic Way,Prospect,KY,40059
399852,533 Forest Ridge Court,Montgomery,AL,36109
503753,3426 Broadview Street,Montgomery,AL,36110
632080,17722 North 79th Avenue,Glendale,AZ,85308
112632,3825 West Muhammad Ali Boulevard,Louisville,KY,40212
774597,3521 Stargate Circle,Anchorage,AK,99517
576922,3102 Kinvara Lane,Louisville,KY,40242
502368,8001 East 6th Avenue,Anchorage,AK,99504
319525,9 Kimball Court,Burlington,MA,01803
206257,6606 North 52nd Drive,Glendale,AZ,85301
984805,1245 Southwest 31st Street,Oklahoma City,OK,73109
248359,180 Center Street,Manchester,CT,06040
386344,13426 North 54th Drive,Glendale,AZ,85304
112020,242 North Ash Street,Fruita,CO,81521
553196,10508 Kovats Court,Louisville,KY,40223
625690,6081 Jay Street,Arvada,CO,80003
295858,615 Q Street Northwest,Washington,DC,20001
747496,2310 Donleigh Court,Louisville,KY,40222
277287,10332 Thuja Circle,Anchorage,AK,99507
284313,3313 Daisy Trail,Nashville,TN,37013
446542,10151 West 64th Avenue,Arvada,CO,80004
413855,5 Irving Street,Easthampton,MA,01027
430012,70 East Terrace,South Burlington,VT,05403
779191,82 The Commons,Moretown,VT,05660
616990,8404 South Villa Avenue,Oklahoma City,OK,73159
965833,15253 North 62nd Avenue,Glendale,AZ,85306
775274,1505 Sweet Bay Trail,Panama City Beach,FL,32413
388102,3114 West 20th Court,Panama City,FL,32405
353741,4360 Hagan Road,Montgomery,AL,36109
196292,14 Huntington Street,Manchester,CT,06040
503320,2515 60th Avenue,Oakland,CA,94605
754257,159 North Pawlet Road,Pawlet,VT,05761
254955,241 Methuen Street,Lowell,MA,01850
658751,12300 Apache Avenue,Savannah,GA,31419
804076,7030 Cotton Blossom Lane,Montgomery,AL,36117
905511,8595 West 81st Drive,Arvada,CO,80005
783915,18713 Shilstone Way,Edmond,OK,73012
281564,3340 Woodpark Drive,Montgomery,AL,36116
653361,1309 Graniteville Road,Williamstown,VT,05679
362103,6049 Quail Street,Arvada,CO,80004
950782,3300 Crystal Road,Montgomery,AL,36110
926213,6500 Thurlow Place,Edmond,OK,73034
625926,2100 North Leverett Avenue,Fayetteville,AR,72703
565716,2643 North Sierra Avenue,Fayetteville,AR,72703
860729,301 East Court,Savannah,GA,31404
327358,1313 Southwest 14th Street,Oklahoma City,OK,73108
361799,513 10th Street Southeast,Washington,DC,20003
590551,521 McGregor Court,Montgomery,AL,36117
401969,228 Central Street,Milford,MA,01757
639803,1707 6th Street Northwest,Washington,DC,20001
292584,1513 Southeast 9th Street,Moore,OK,73160
467194,10802 Brickside Court,Riverview,FL,33579
518451,918 Cheryl Ann Circle,Hayward,CA,94544
732005,18117 Muldrow Street,Anchorage,AK,99577
387985,28250 Dickens Avenue,Hayward,CA,94544
874034,1689 Fisher Pond Road,Saint Albans City,VT,05478
156908,6114 West Glenn Drive,Glendale,AZ,85301
197316,129 Lark Lane,Farmington,AR,72730
614529,7901 West 52nd Avenue,Arvada,CO,80002
225272,4513 Beth Manor Drive,Montgomery,AL,36109
562982,3 Carson Street,Chico,CA,95928
884458,172 Chestnut Street,Lynn,MA,01902
931965,108 Croft Drive,Manchester,CT,06042
865984,7202 Jump Street,Youngstown,FL,32466
833600,1700 William E Summers III Avenue,Louisville,KY,40211
383888,1711 Lore Road,Anchorage,AK,99507
760680,1211 Friendship Avenue,Panama City,FL,32401
582555,1413 G Street,Anchorage,AK,99501
889721,Tyndall Drive,Tyndall Air Force Base,FL,32403
169691,90 Via Verde,San Lorenzo,CA,94580
403827,36528 Short Circle,Kenai,AK,99611
330465,1828 Ridgewick Road,Glen Burnie,MD,21061
415527,2205 Lindell Avenue,Nashville,TN,37204
178551,235 Hugh Thomas Drive,Panama City,FL,32404
189968,1753 Carswell Court,Suisun City,CA,94585
922919,2755 Country Drive,Fremont,CA,94536
121772,6604 North 59th Avenue,Glendale,AZ,85301
809520,6932 West Montebello Avenue,Glendale,AZ,85303
663460,4940 Fuller Road,Montgomery,AL,36110
468396,6601 North 62nd Avenue,Glendale,AZ,85301
421016,2835 Jed Road,Escondido,CA,92027
270851,28 Wayne Avenue,Waltham,MA,02453
652822,400 US Highway 98,Mexico Beach,FL,32456
191476,43 Main Street,Essex,VT,05452
215026,8300 Dover Way,Arvada,CO,80005
165653,11933 West 71st Avenue,Arvada,CO,80004
197730,20 Dearborn Drive,Manchester,CT,06042
425259,3118 Sora Avenue,Louisville,KY,40213
671473,2700 Verona Way,Edmond,OK,73034
579063,628 Ayrlie Water Road,Gibson Island,MD,21056
546695,368 Winthrop Court,Montgomery,AL,36104
199096,1521 159th Avenue,San Leandro,CA,94578
930251,12420 West Montebello Avenue,Litchfield Park,AZ,85340
960116,2 Ambelwood Way,Savannah,GA,31411
198254,854 Cherry Trail,Crownsville,MD,21032
902807,1117 Everett Avenue,Louisville,KY,40204
814735,9360 Hester Beasley Road,Nashville,TN,37221
243582,7071 Senators Drive,Montgomery,AL,36117
842682,12002 Vanherr Drive,Louisville,KY,40299
436494,107 Laurel Green Court,Savannah,GA,31419
328099,1513 Cathy Street,Savannah,GA,31415
186879,30451 Servilla Place,Castaic,CA,91384
549861,7703 Aragorn Court,Hanover,MD,21076
216382,634 Chautauqua Avenue,Norman,OK,73069
880952,5264 Shafter Avenue,Oakland,CA,94618
126025,4911 Alameda Street,Panama City,FL,32404
242606,8505 Waters Avenue,Savannah,GA,31406
643011,4246 Ray Drive,Montgomery,AL,36109
108740,10700 South Pennsylvania Avenue,Oklahoma City,OK,73170
159965,6604 Northwest 130th Street,Oklahoma City,OK,73142
426906,88 Florence Street,New Bedford,MA,02740
139012,3701 Lake Towne Drive,Nashville,TN,37013
180610,314 South 17th Street,Nashville,TN,37206
337095,16020 North 69th Avenue,Peoria,AZ,85382
519000,880 General George Patton Road,Nashville,TN,37221
578356,1865 North Higley Road,Mesa,AZ,85205
183811,3030 Breckenridge Lane,Louisville,KY,40220
894171,6241 Hudson Creek Drive,Louisville,KY,40291
465778,302 Depot Road,Boxborough,MA,01719
424607,1008 Rhode Island Avenue Northwest,Washington,DC,20001
791126,1416 Ridgewood Avenue,Panama City,FL,32404
210968,714 Venetian Way,Panama City,FL,32405
740764,562 South Pierremont Drive,Fayetteville,AR,72701
584133,7232 West Melinda Lane,Glendale,AZ,85308
846358,2317 Fernwood Drive,Nashville,TN,37216
314128,2201 Marks Mill Lane,Fayetteville,AR,72703
758080,20443 Granite Park Circle,Anchorage,AK,99577
999466,3600 San Sebastian Court,Punta Gorda,FL,33950
700167,1930 Churchview Court,Millersville,MD,21108
101865,8390 Alkire Street,Arvada,CO,80005
211486,1515 Northwest 19th Street,Oklahoma City,OK,73106
693193,135 Northshore Drive,Burlington,VT,05408
441518,30 Windermere Drive,Agawam,MA,01030
222355,1004 Bellflower Street,Livermore,CA,94551
682845,8221 Surf Drive,Panama City,FL,32408
718590,2732 West 67th Avenue,Anchorage,AK,99502
487984,103 Aspen Place Northeast,Calhoun,GA,30701
365028,175 Creek Road,Castleton,VT,05735
738533,736 Middle Turnpike East,Manchester,CT,06040
715437,412 West Ila Street,Fayetteville,AR,72701
447997,312 North Cove Boulevard,Panama City,FL,32401
691984,2641 Heather Lane,Redding,CA,96002
622876,10110 Landwood Drive,Louisville,KY,40291
224435,2631 Northrup Place,Anchorage,AK,99508
962897,100 Birney Street,Peabody,MA,01960
912970,600 West 19th Avenue,Anchorage,AK,99503
402426,2732 Humboldt Avenue,Oakland,CA,94602
403149,110 Carraway Lane,Annapolis,MD,21401
253513,3388 Thomasson Lane,Fairfield,CA,94534
110473,38 Renwick Road,Melrose,MA,02176
183269,5113 Southeast 51st Street,Oklahoma City,OK,73135
724999,7703 Laird Street,Panama City,FL,32408
576540,717 Joseph Avenue,Nashville,TN,37207
293949,1404 James Way,Edgewater,MD,21037
611809,8820 Culebra Street,Arvada,CO,80007
995921,5 Meadow Lane,Rutland,VT,05701
461574,142 Ash Drive,Montgomery,AL,36117
423243,3605 Normandy Place South,Nashville,TN,37209
819818,214 South End Road,Mount Tabor,VT,05739
173177,12 Knox Street,Manchester,CT,06040
979357,7550 Kline Drive,Arvada,CO,80005
181307,639 Saltzman Road,Severna Park,MD,21146
901157,1726 Bridgeview Lane,Lyndon,KY,40242
702786,31353 Santa Elena Way,Union City,CA,94587
667088,35 Lakewood Circle South,Manchester,CT,06040
396841,109 High Street,Manchester,CT,06040
800321,4822 Piney Branch Road Northwest,Washington,DC,20011
944016,31770 Alvarado Boulevard,Union City,CA,94587
391875,144 Lauderdale Street,Montgomery,AL,36116
512434,10723 Colonial Woods Court,Louisville,KY,40223
891562,5600 Carmichael Road,Montgomery,AL,36117
745290,996 Ed Noble Parkway,Norman,OK,73072
878690,8064 Claytie Circle,Nashville,TN,37221
877977,325 Autumn Street,Manchester,CT,06040
579081,1427 South Carolina Avenue Southeast,Washington,DC,20003
726806,180 Intervale Avenue,Burlington,VT,05401
812453,864 Main Street,Worcester,MA,01610
227156,10638 Happyville Road,Youngstown,FL,32466
572079,3321 Furman Boulevard,Louisville,KY,40220
395253,2375 South School Avenue,Fayetteville,AR,72701
661581,4537 Tanglewood Trail,Boulder,CO,80301
532756,5157 West Kerry Lane,Glendale,AZ,85308
269172,7057 Old Southwick Place,Montgomery,AL,36117
967589,682 Brighton Way,Livermore,CA,94551
946974,20228 Crabtree Street,Anchorage,AK,99567
248943,7711 North 51st Avenue,Glendale,AZ,85301
622553,819 Beazer Lane,Nashville,TN,37013
964003,904 Walthour Road,Savannah,GA,31410
612726,1514 Canton Avenue,Milton,MA,02186
753652,16412 Eastwood Cut Off Road,Louisville,KY,40245
332822,4 Village Lake Drive,Fayetteville,AR,72703
839604,5634 Kipling Parkway,Arvada,CO,80002
292322,15 Taft Street,Quincy,MA,02169
166173,6717 North 59th Avenue,Glendale,AZ,85301
426694,4418 Signal Hill Road,Louisville,KY,40207
744493,151 Main Street,Savannah,GA,31408
915956,25 Wendys Way,Harwich,MA,02645
590986,173 Spruce Street,Manchester,CT,06040
266756,12 Winter Street,Manchester,CT,06040
276778,5396 North Reese Avenue,Fresno,CA,93722
293647,4112 Rockdale Street,Savannah,GA,31405
626851,6672 Urban Court,Arvada,CO,80004
165510,4109 General Bate Drive,Nashville,TN,37204
549202,8041 Elton Street,Glen Burnie,MD,21060
855308,2750 Gilmore Lane,Oroville,CA,95966
737887,102 Hayes Drive,Pooler,GA,31322
